"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
"11",1,1,1,1,1,1,1,1,1,1,1,0.963636363636364,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.918181818181818,0.918181818181818,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.918181818181818,0.918181818181818,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818
"12",0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,1,0.918181818181818,0.881818181818182,0.809090909090909,0.918181818181818,0.881818181818182,0.881818181818182,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.881818181818182,0.881818181818182,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"13",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,1,0.963636363636364,0.890909090909091,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"14",0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,1,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818
"15",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.809090909090909,0.890909090909091,0.963636363636364,1,0.890909090909091,0.963636363636364,0.963636363636364,0.890909090909091,0.890909090909091,0.963636363636364,0.890909090909091,0.890909090909091,0.963636363636364,0.963636363636364,0.890909090909091,0.890909090909091,0.963636363636364,0.890909090909091,0.890909090909091,0.963636363636364,0.963636363636364,0.963636363636364,0.890909090909091,0.890909090909091,0.890909090909091,0.890909090909091,0.890909090909091,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.809090909090909,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.809090909090909,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"16",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,1,0.963636363636364,0.890909090909091,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"17",0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,1,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818
"18",0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,1,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818
"19",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,1,0.963636363636364,0.890909090909091,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"20",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,1,0.963636363636364,0.890909090909091,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"21",0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,1,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818
"22",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,1,0.963636363636364,0.890909090909091,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"23",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,1,0.963636363636364,0.890909090909091,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"24",0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,1,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818
"25",0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,1,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818
"26",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,1,0.963636363636364,0.890909090909091,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"27",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,1,0.963636363636364,0.890909090909091,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"28",0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,1,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818
"29",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,1,0.963636363636364,0.890909090909091,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"30",0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,1,0.963636363636364,0.890909090909091,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,1,1,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.918181818181818,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182,0.881818181818182
"31",0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,0.963636363636364,0.963636363636364,1,0.963636363636364,0.963636363636364,1,1,1,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,0.963636363636364,1,1,1,1,1,1,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.881818181818182,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818,0.918181818181818
